order,r,omega,omega_ratio,amplitude,amplitude_ratio
3,84.75,0.7132077608338208,1.3271153062722882,9.272487087785098,0.9272487087785098
3,85.0,0.7142464333641987,1.329048036521406,9.289538604992295,0.9289538604992295
5,0.0,0.5374120526400513,1.0,0.0,0.0
5,0.25,0.5374135823423093,1.0000028464234296,0.03248018917154798,0.0032480189171547975
5,0.5,0.5374181713660691,1.000011385539248,0.06496011063064436,0.006496011063064436
5,0.75,0.5374258194622886,1.0000256168840458,0.0974394966928353,0.00974394966928353
5,1.0,0.5374365262158974,1.0000455396854722,0.12991807972966268,0.012991807972966268
5,1.25,0.537450291045797,1.0000711528622364,0.16239559219666194,0.016239559219666196
5,1.5,0.5374671132048606,1.0001024550241082,0.19487176666135952,0.019487176666135954
5,1.75,0.5374869917799335,1.000139444471917,0.2273463358312711,0.02273463358312711
5,2.0,0.5375099256918328,1.0001821191975517,0.2598190325818992,0.02598190325818992
5,2.25,0.5375359136953474,1.0002304768839618,0.2922895899847311,0.02922895899847311
5,2.5,0.5375649543792377,1.0002845149051556,0.3247577413352367,0.03247577413352367
5,2.75,0.5375970461662366,1.0003442303262022,0.3572232201808661,0.03572232201808661
5,3.0,0.5376321873130486,1.0004096199032304,0.38968576034904745,0.038968576034904744
5,3.25,0.5376703759103498,1.0004806800834285,0.4221450959751855,0.04221450959751855
5,3.5,0.5377116098827884,1.000557407005045,0.4546009615306578,0.04546009615306578
5,3.75,0.5377558869889845,1.0006397964973879,0.48705309185081436,0.04870530918508144
5,4.0,0.5378032048215299,1.0007278440808258,0.5195012221629747,0.05195012221629747
5,4.25,0.5378535608069882,1.0008215449667865,0.5519450881144243,0.05519450881144243
5,4.5,0.5379069522058951,1.000920894057758,0.5843844258004152,0.058438442580041515
5,4.75,0.5379633761127579,1.001025885947288,0.6168189717921617,0.06168189717921617
5,5.0,0.538022829456056,1.001136514919984,0.649248463164839,0.0649248463164839
5,5.25,0.5380853089982403,1.0012527749515134,0.6816726375255806,0.06816726375255806
5,5.5,0.538150811335734,1.0013746597086044,0.7140912330414764,0.07140912330414764
5,5.75,0.5382193328989318,1.0015021625490435,0.7465039884675706,0.07465039884675706
5,6.0,0.5382908699522002,1.0016352765216776,0.7789106431748589,0.0778910643174859
5,6.25,0.5383654185938779,1.0017739943664141,0.8113109371782872,0.08113109371782871
5,6.5,0.5384429747562753,1.0019183085142203,0.8437046111647489,0.08437046111647489
5,6.75,0.5385235342056746,1.0020682110871222,0.8760914065210833,0.08760914065210833
5,7.0,0.5386070925423297,1.0022236938982068,0.9084710653620721,0.09084710653620721
5,7.25,0.5386936452004669,1.0023847484516206,0.9408433305584378,0.09408433305584378
5,7.5,0.5387831874482837,1.0025513659425698,0.9732079457648433,0.09732079457648432
5,7.75,0.5388757143879497,1.0027235372573207,1.0055646554478868,0.10055646554478867
5,8.0,0.5389712209556063,1.002901252973199,1.0379132049141018,0.10379132049141018
5,8.25,0.5390697019213673,1.0030845033585918,1.070253340337953,0.1070253340337953
5,8.5,0.5391711518893173,1.0032732783729437,1.102584808789838,0.1102584808789838
5,8.75,0.5392755652975139,1.0034675676667615,1.1349073582640772,0.11349073582640772
5,9.0,0.5393829364179855,1.00366736058161,1.167220737706923,0.1167220737706923
5,9.25,0.539493259356733,1.0038726461501146,1.1995246970445468,0.11995246970445468
5,9.5,0.5396065280537291,1.0040834130959613,1.2318189872110428,0.12318189872110427
5,9.75,0.5397227362829181,1.0042996498338947,1.264103360176426,0.1264103360176426
5,10.0,0.5398418776522165,1.0045213444697203,1.2963775689746244,0.12963775689746243
5,10.25,0.5399639456035121,1.0047484848003028,1.328641367731486,0.1328641367731486
5,10.5,0.5400889334126654,1.0049810583135674,1.3608945116927673,0.13608945116927673
5,10.75,0.5402168341895078,1.0052190521884985,1.3931367572521376,0.13931367572521375
5,11.0,0.5403476408778431,1.0054624532951404,1.4253678619791739,0.14253678619791738
5,11.25,0.5404813462554471,1.0057112481945982,1.4575875846473587,0.14575875846473588
5,11.5,0.540617942934067,1.0059654231390358,1.4897956852620786,0.14897956852620786
5,11.75,0.540757423359422,1.0062249640716774,1.5219919250886234,0.15219919250886232
5,12.0,0.5408997798112034,1.0064898566268072,1.5541760666801805,0.15541760666801804
5,12.25,0.5410450044030739,1.0067600861297687,1.5863478739058365,0.15863478739058365
5,12.5,0.5411930890826685,1.0070356375969662,1.6185071119785701,0.16185071119785702
5,12.75,0.5413440256315939,1.0073164957358636,1.6506535474832575,0.16506535474832576
5,13.0,0.5414978056654286,1.0076026449449837,1.6827869484046625,0.16827869484046626
5,13.25,0.5416544206337228,1.0078940693139105,1.7149070841554384,0.17149070841554384
5,13.5,0.5418138618199991,1.0081907526232874,1.7470137256041256,0.17470137256041257
5,13.75,0.5419761203417511,1.008492678344817,1.779106645103147,0.1779106645103147
5,14.0,0.542141187150445,1.0087998296412626,1.81118561651681,0.181118561651681
5,14.25,0.5423090530315186,1.0091121893664472,1.8432504152492997,0.18432504152492996
5,14.5,0.5424797086043813,1.0094297400652534,1.875300818272681,0.1875300818272681
5,14.75,0.5426531443224148,1.0097524639736242,1.9073366041548925,0.19073366041548925
5,15.0,0.5428293504729724,1.0100803430185619,1.9393575530877474,0.19393575530877474
5,15.25,0.5430083171773792,1.0104133588181285,1.9713634469149284,0.19713634469149283
5,15.5,0.5431900343909323,1.0107514926814472,2.0033540691599914,0.20033540691599913
5,15.75,0.5433744919029005,1.0110947256086993,2.035329205054354,0.2035329205054354
5,16.0,0.5435616793365248,1.0114430382911272,2.067288641565299,0.2067288641565299
5,16.25,0.5437515861490174,1.011796411111033,2.0992321674239767,0.20992321674239767
5,16.5,0.5439442016315631,1.012154824141778,2.1311595731533943,0.21311595731533944
5,16.75,0.544139514909318,1.0125182571477842,2.1630706510964135,0.21630706510964134
5,17.0,0.5443375149414101,1.0128866895845325,2.194965195443758,0.2194965195443758
5,17.25,0.5445381905209398,1.013260100598565,2.226843002262002,0.22268430022620017
5,17.5,0.5447415302749787,1.0136384690274831,2.2587038695215718,0.22587038695215716
5,17.75,0.5449475226645706,1.014021773399947,2.2905475971247444,0.22905475971247444
5,18.0,0.5451561559847308,1.0144099919356784,2.3223739869336404,0.23223739869336404
5,18.25,0.545367418364447,1.0148031025454578,2.35418284279823,0.235418284279823
5,18.5,0.5455812977666784,1.0152010828311264,2.385973970584322,0.23859739705843222
5,18.75,0.545797781988356,1.0156039100855845,2.4177471782015685,0.24177471782015686
5,19.0,0.5460168586603829,1.0160115612927925,2.4495022756314597,0.24495022756314597
5,19.25,0.5462385152476338,1.0164240131277709,2.4812390749553206,0.24812390749553206
5,19.5,0.5464627390489554,1.0168412419565998,2.5129573903823132,0.2512957390382313
5,19.75,0.5466895171971661,1.0172632238364192,2.5446570382774274,0.25446570382774275
5,20.0,0.5469188366590565,1.0176899345154298,2.5763378371894836,0.25763378371894835
5,20.25,0.5471506842353887,1.0181213494328907,2.607999607879136,0.26079996078791357
5,20.5,0.5473850465608968,1.0185574437191218,2.6396421733468545,0.26396421733468545
5,20.75,0.5476219101042867,1.018998192195503,2.6712653588609383,0.2671265358860938
5,21.0,0.5478612611682362,1.0194435693744732,2.702868991985506,0.2702868991985506
5,21.25,0.5481030858893949,1.0198935494595323,2.7344529026084956,0.27344529026084957
5,21.5,0.5483473702383843,1.020348106345239,2.7660169229696594,0.27660169229696596
5,21.75,0.5485941000197977,1.0208072136172128,2.7975608876885696,0.27975608876885694
5,22.0,0.5488432608722004,1.0212708445521326,2.829084633792602,0.2829084633792602
5,22.25,0.5490948382681292,1.021738972117737,2.86058800074495,0.28605880007449497
5,22.5,0.5493488175140933,1.022211568972825,2.892070830472613,0.2892070830472613
5,22.75,0.5496051837505731,1.0226886074672548,2.9235329673943937,0.2923532967394394
5,23.0,0.5498639219520215,1.0231700596419453,2.9549742584489005,0.29549742584489
5,23.25,0.5501250169268628,1.0236558972288743,2.986394553122542,0.2986394553122542
5,23.5,0.5503884533174931,1.02414609165108,3.017793703477526,0.3017793703477526
5,23.75,0.5506542156002808,1.0246406140226612,3.0491715641798596,0.30491715641798595
5,24.0,0.550922288085566,1.025139435148775,3.080527992527342,0.3080527992527342
5,24.25,0.5511926549176603,1.0256425255256398,3.111862848477564,0.3111862848477564
5,24.5,0.5514653000748474,1.0261498553405326,3.1431759946759117,0.3143175994675912
5,24.75,0.5517402073693832,1.0266613944717922,3.1744672964835545,0.31744672964835546
5,25.0,0.5520173604474946,1.0271771124888143,3.205736622005448,0.3205736622005448
5,25.25,0.5522967427893812,1.0276969786520576,3.2369838421183363,0.3236983842118336
5,25.5,0.552578337709214,1.0282209619130385,3.2682088304987413,0.3268208830498741
5,25.75,0.552862128355136,1.0287490309143343,3.2994114636509626,0.32994114636509625
5,26.0,0.553148097709262,1.0292811539895819,3.3305916209350843,0.33305916209350844
5,26.25,0.5534362285876787,1.0298172991634784,3.3617491845949576,0.33617491845949576
5,26.5,0.5537265036404445,1.0303574341517798,3.3928840397862112,0.33928840397862114
5,26.75,0.5540189053515898,1.030901526361303,3.4239960746042444,0.3423996074604244
5,27.0,0.554313416039117,1.0314495428899246,3.455085180112223,0.3455085180112223
5,27.25,0.5546100178549999,1.0320014505265802,3.4861512503690784,0.34861512503690784
5,27.5,0.5549086927851846,1.0325572157512668,3.517194182457512,0.3517194182457512
5,27.75,0.5552094226495888,1.0331168047350399,3.54821387651198,0.354821387651198
5,28.0,0.5555121891021022,1.0336801833400153,3.579210235746703,0.35792102357467026
5,28.25,0.5558169736305862,1.0342473171193691,3.6101831664836603,0.36101831664836603
5,28.5,0.5561237575568743,1.0348181713173368,3.6411325781805814,0.36411325781805814
5,28.75,0.5564325220367714,1.0353927108692138,3.6720583834589524,0.36720583834589526
5,29.0,0.5567432480600548,1.0359709004013558,3.7029604981320112,0.37029604981320113
5,29.25,0.5570559164504733,1.0365527042311777,3.7338388412327435,0.37338388412327433
5,29.5,0.5573705078657474,1.0371380863671547,3.7646933350418816,0.37646933350418815
5,29.75,0.5576870027975701,1.0377270105088219,3.795523905115903,0.3795523905115903
5,30.0,0.5580053815716055,1.038319440046774,3.8263304803150247,0.38263304803150244
5,30.25,0.5583256243474902,1.0389153380626661,3.85711299283121,0.385711299283121
5,30.5,0.5586477111188322,1.0395146673292124,3.8878713782161523,0.3887871378216152
5,30.75,0.5589716217132112,1.0401173903101875,3.918605575409292,0.3918605575409292
5,31.0,0.5592973357921797,1.040723469160426,3.949315526765788,0.39493155267657876
5,31.25,0.5596248328512607,1.0413328657258216,3.980001178084546,0.39800011780845457
5,31.5,0.5599540922199503,1.041945541543329,4.010662478636187,0.40106624786361866
5,31.75,0.5602850930617156,1.0425614578409617,4.041299381191072,0.4041299381191072
5,32.0,0.5606178143739959,1.0431805755377939,4.071911842047276,0.40719118420472766
5,32.25,0.5609522349882025,1.043802855243959,4.102499821058606,0.4102499821058606
5,32.5,0.5612883335697182,1.0444282572606514,4.133063281662581,0.4133063281662581
5,32.75,0.5616260886178976,1.045056741580123,4.163602190908447,0.41636021909084475
5,33.0,0.5619654784660679,1.045688267885689,4.194116519485158,0.4194116519485158
5,33.25,0.5623064812815272,1.0463227955517211,4.224606241749386,0.4224606241749386
5,33.5,0.5626490750655458,1.046960283643653,4.255071335753515,0.42550713357535147
5,33.75,0.5629932376533664,1.0476006909179778,4.285511783273639,0.42855117832736395
5,34.0,0.5633389467142025,1.0482439758222477,4.3159275698375605,0.43159275698375604
5,34.25,0.5636861797512405,1.0488900964950763,4.3463186847527755,0.43463186847527757
5,34.5,0.5640349141016379,1.0495390107661355,4.3766851211345035,0.43766851211345037
5,34.75,0.5643851269365242,1.050190676156158,4.407026875933649,0.44070268759336495
5,35.0,0.5647367952610013,1.050845049876936,4.4373439499648235,0.4437343949964824
5,35.25,0.5650898959141422,1.0515020888313216,4.467636347934327,0.44676363479343273
5,35.5,0.5654444055689922,1.0521617496132274,4.497904078468164,0.44979040784681634
5,35.75,0.5658003007325684,1.0528239885076247,4.528147154140022,0.4528147154140022
5,36.0,0.5661575577458595,1.0534887614905455,4.558365591499285,0.45583655914992854
5,36.25,0.5665161527838264,1.0541560242290815,4.58855941109902,0.45885594110990197
5,36.5,0.5668760618554016,1.0548257320813843,4.6187286375239855,0.46187286375239855
5,36.75,0.5672372608034896,1.0554978400966653,4.648873299418616,0.4648873299418616
5,37.0,0.5675997253049666,1.0561723030151957,4.678993429515032,0.46789934295150315
5,37.25,0.5679634308706809,1.0568490752683068,4.709089064661031,0.47090890646610306
5,37.5,0.5683283528454524,1.0575281109783896,4.739160245848089,0.47391602458480886
5,37.75,0.5686944664080729,1.058209363958895,4.769207018239356,0.47692070182393564
5,38.0,0.5690617465713061,1.0588927877143337,4.799229431197656,0.4799229431197656
5,38.25,0.5694301681818877,1.0595783354402764,4.829227538313482,0.4829227538313482
5,38.5,0.569799705920525,1.0602659600233535,4.859201397432994,0.4859201397432994
5,38.75,0.5701703343018973,1.0609556140412557,4.889151070686015,0.48891510706860153
5,39.0,0.5705420276746557,1.0616472497627332,4.9190766245140445,0.49190766245140444
5,39.25,0.5709147602214231,1.062340819147596,4.948978129698226,0.4948978129698226
5,39.5,0.5712885059587943,1.063036273846714,4.978855661387382,0.49788556613873813
5,39.75,0.571663238737336,1.0637335652020175,5.008709299125966,0.5008709299125966
5,40.0,0.5720389322415869,1.064432644246496,5.03853912688211,0.503853912688211
5,40.25,0.5724155599900571,1.065133461704199,5.068345233075597,0.5068345233075597
5,40.5,0.5727930953352289,1.0658359679902363,5.098127710605848,0.5098127710605848
5,40.75,0.5731715114635564,1.066540113210777,5.127886656879939,0.5127886656879939
5,41.0,0.5735507813954656,1.0672458471630506,5.157622173840593,0.5157622173840594
5,41.25,0.5739308779853539,1.067953119335346,5.187334367994174,0.5187334367994174
5,41.5,0.5743117739215914,1.0686618789070121,5.2170233504387,0.52170233504387
5,41.75,0.5746934417265194,1.0693720747484583,5.246689236891804,0.5246689236891804
5,42.0,0.5750758537564512,1.070083655421153,5.276332147718781,0.5276332147718781
5,42.25,0.575458982201672,1.0707965691776247,5.305952207960553,0.5305952207960554
5,42.5,0.5758427990864388,1.0715107639614618,5.335549547361673,0.5335549547361673
5,42.75,0.5762272762689806,1.0722261874073133,5.365124300398326,0.5365124300398326
5,43.0,0.5766123854414981,1.072942786840887,5.394676606306325,0.5394676606306325
5,43.25,0.5769980981301637,1.0736605092789506,5.42420660910911,0.542420660910911
5,43.5,0.577384385695122,1.0743793014293324,5.453714457645749,0.5453714457645749
5,43.75,0.5777712193304894,1.0750991096909206,5.483200305598928,0.5483200305598928
5,44.0,0.5781585700643537,1.0758198801536623,5.512664311522951,0.5512664311522951
5,44.25,0.5785464087587754,1.0765415585985658,5.542106638871754,0.5542106638871754
5,44.5,0.5789347061097859,1.077264090497698,5.571527456026869,0.5571527456026869
5,44.75,0.579323432647389,1.0779874210141862,5.600926936325454,0.5600926936325454
5,45.0,0.5797125587355605,1.078711495002218,5.630305258088274,0.5630305258088274
5,45.25,0.5801020545722475,1.0794362570070404,5.65966260464771,0.5659662604647709
5,45.5,0.5804918901893694,1.0801616512649599,5.688999164375737,0.5688999164375736
5,45.75,0.5808820354528174,1.0808876217033438,5.718315130711944,0.5718315130711944
5,46.0,0.5812724600624543,1.0816141119406188,5.747610702191523,0.5747610702191522
5,46.25,0.5816631335521149,1.0823410652862713,5.776886082473263,0.5776886082473263
5,46.5,0.5820540252896059,1.0830684247408477,5.8061414803675575,0.5806141480367557
5,46.75,0.5824451044767058,1.0837961329959542,5.835377109864384,0.5835377109864384
5,47.0,0.5828363401491652,1.0845241324342576,5.864593190161323,0.5864593190161324
5,47.25,0.583227701176706,1.0852523651294832,5.893789945691546,0.5893789945691547
5,47.5,0.5836191562630223,1.085980772846417,5.922967606151813,0.5922967606151813
5,47.75,0.5840106739457802,1.0867092970409054,5.952126406530475,0.5952126406530475
5,48.0,0.5844022225966173,1.0874378788598535,5.9812665871354564,0.5981266587135456
5,48.25,0.5847937704211434,1.0881664591412272,6.010388393622279,0.6010388393622279
5,48.5,0.58518528545894,1.0888949784140518,6.039492077022038,0.6039492077022037
5,48.75,0.5855767355835602,1.0896233768984125,6.068577893769403,0.6068577893769402
5,49.0,0.5859680885025293,1.0903515945054547,6.097646105730634,0.6097646105730634
5,49.25,0.5863593117573443,1.091079570837383,6.126696980231552,0.6126696980231552
5,49.5,0.5867503727234742,1.0918072451874627,6.1557307900855545,0.6155730790085554
5,49.75,0.5871412386103596,1.0925345565400186,6.184747813621604,0.6184747813621604
5,50.0,0.5875318764614132,1.0932614435704353,6.213748334712246,0.6213748334712246
5,50.25,0.5879222531540194,1.093987844645157,6.242732642801576,0.6242732642801576
5,50.5,0.5883123353995344,1.0947136978216885,6.271701032933256,0.6271701032933257
5,50.75,0.5887020897432864,1.0954389408485936,6.3006538057785155,0.6300653805778516
5,51.0,0.5890914825645756,1.096163511165497,6.329591267664139,0.6329591267664139
5,51.25,0.5894804800766735,1.0968873459030826,6.358513730600461,0.6358513730600461
5,51.5,0.589869048326824,1.0976103818830936,6.387421512309381,0.6387421512309381
5,51.75,0.5902571531962426,1.0983325556183348,6.416314936252354,0.6416314936252354
5,52.0,0.5906447604001168,1.0990538033126693,6.445194331658368,0.6445194331658368
5,52.25,0.5910318354876056,1.0997740608610203,6.474060033551972,0.6474060033551972
5,52.5,0.5914183438418404,1.1004932638493716,6.502912382781263,0.6502912382781263
5,52.75,0.5918042506799241,1.1012113475547667,6.531751726045869,0.6531751726045869
5,53.0,0.5921895210529314,1.1019282469453082,6.560578415924976,0.6560578415924976
5,53.25,0.5925741198459089,1.102643896680159,6.589392810905295,0.6589392810905295
5,53.5,0.5929580117778754,1.1033582311095427,6.618195275409079,0.6618195275409079
5,53.75,0.593341161401821,1.1040711842747413,6.646986179822118,0.6646986179822119
5,54.0,0.5937235331047082,1.104782689908098,6.675765900521738,0.6675765900521738
5,54.25,0.5941050911074706,1.1054926814330144,6.70453481990479,0.670453481990479
5,54.5,0.5944857994650145,1.1062010919639536,6.733293326415647,0.6733293326415647
5,54.75,0.5948656220662175,1.1069078543064377,6.762041814574227,0.6762041814574227
5,55.0,0.5952445226339295,1.1076129009570488,6.790780685003952,0.6790780685003952
5,55.25,0.5956224647249717,1.108316164103429,6.819510344459781,0.681951034445978
5,55.5,0.5959994117301375,1.1090175756242797,6.84823120585618,0.684823120585618
5,55.75,0.596375326874192,1.1097170670893628,6.876943688295144,0.6876943688295144
5,56.0,0.5967501732158724,1.1104145697595,6.905648217094178,0.6905648217094178
5,56.25,0.5971239136478875,1.1111100145865729,6.934345223814297,0.6934345223814298
5,56.5,0.597496510896918,1.1118033322135226,6.963035146288032,0.6963035146288032
5,56.75,0.5978679275236166,1.1124944529743503,6.991718428647424,0.6991718428647424
5,57.0,0.5982381259226076,1.113183306894117,7.020395521352011,0.7020395521352011
5,57.25,0.5986070683224874,1.113869823688944,7.049066881216849,0.7049066881216849
5,57.5,0.5989747167858241,1.114553932766012,7.077732971440486,0.7077732971440487
5,57.75,0.5993410332091577,1.115235563223561,7.106394261632972,0.7106394261632972
5,58.0,0.5997059793230001,1.1159146438508927,7.1350512278438565,0.7135051227843856
5,58.25,0.6000695166918348,1.1165911031283668,7.163704352590187,0.7163704352590188
5,58.5,0.6004316067141177,1.1172648692274039,7.1923541248844955,0.7192354124884496
5,58.75,0.600792210622276,1.1179358700104842,7.221001040262822,0.7221001040262822
5,59.0,0.6011512894827088,1.1186040330311475,7.249645600812677,0.7249645600812678
5,59.25,0.6015088041957874,1.119269285533994,7.278288315201067,0.7278288315201067
5,59.5,0.6018647154958546,1.119931554454683,7.306929698702483,0.7306929698702482
5,59.75,0.6022189839512255,1.120590766419935,7.335570273226898,0.7335570273226898
5,60.0,0.6025715699641867,1.121246847747529,7.364210567347765,0.7364210567347765
5,60.25,0.6029224337709964,1.1218997244463045,7.392851116330017,0.7392851116330017
5,60.5,0.6032715354418853,1.1225493222161607,7.42149246215806,0.742149246215806
5,60.75,0.6036188348810553,1.1231955664480566,7.4501351535637745,0.7450135153563775
5,61.0,0.6039642918266808,1.123838382224012,7.478779746054514,0.7478779746054514
5,61.25,0.6043078658509075,1.1244776943171049,7.507426801941103,0.7507426801941103
5,61.5,0.6046495163598533,1.1251134271914747,7.536076890365825,0.7536076890365825
5,61.75,0.6049892025936079,1.12574550500232,7.564730587330441,0.7564730587330442
5,62.0,0.6053268836262324,1.1263738515958988,7.593388475724167,0.7593388475724167
5,62.25,0.6056625183657606,1.1269983905095298,7.622051145351677,0.7622051145351677
5,62.5,0.6059960655541974,1.1276190449715917,7.650719192961118,0.7650719192961117
5,62.75,0.6063274837675198,1.1282357379015218,7.679393222272073,0.7679393222272073
5,63.0,0.6066567314156768,1.1288483919098187,7.708073844003593,0.7708073844003593
5,63.25,0.6069837667425891,1.1294569292980403,7.7367616759021764,0.7736761675902176
5,63.5,0.6073085478261495,1.1300612720588044,7.765457342769777,0.7765457342769777
5,63.75,0.607631032578222,1.130661341875788,7.794161476491785,0.7794161476491784
5,64.0,0.6079511787446432,1.131257060123729,7.82287471606505,0.7822874716065049
5,64.25,0.6082689439052212,1.1318483478684251,7.851597707625854,0.7851597707625854
5,64.5,0.608584285473736,1.1324351258667333,7.880331104477916,0.7880331104477916
5,64.75,0.6088971606979394,1.1330173145665705,7.9090755671204125,0.7909075567120413
5,65.0,0.6092075266595551,1.133594834106914,7.937831763275943,0.7937831763275943
5,65.25,0.6095153402742787,1.1341676043178004,7.966600367918543,0.7966600367918544
5,65.5,0.6098205582917774,1.1347355447203265,7.9953820633016806,0.799538206330168
5,65.75,0.6101231372956908,1.135298574526649,8.024177538986253,0.8024177538986252
5,66.0,0.6104230337036297,1.1358566126399845,8.052987491868594,0.8052987491868594
5,66.25,0.6107202037671773,1.136409577654609,8.081812626208453,0.8081812626208453
5,66.5,0.6110146035718883,1.1369573878558592,8.110653653657007,0.8110653653657007
5,66.75,0.6113061890372893,1.1374999612201309,8.139511293284851,0.8139511293284851
5,67.0,0.6115949159168788,1.1380372154148797,8.168386271610004,0.8168386271610004
5,67.25,0.6118807397981273,1.1385690677986222,8.197279322625906,0.8197279322625907
5,67.5,0.6121636161024769,1.1390954354209335,8.2261911878294,0.82261911878294
5,67.75,0.6124435000853419,1.1396162350224497,8.255122616248745,0.8255122616248745
5,68.0,0.6127203468361078,1.1401313830348656,8.284074364471625,0.8284074364471625
5,68.25,0.6129941112781327,1.1406407955809374,8.31304719667311,0.8313047196673111
5,68.5,0.6132647481687462,1.1411443884744796,8.342041884643692,0.8342041884643692
5,68.75,0.6135322120992497,1.1416420772203675,8.371059207817254,0.8371059207817254
5,69.0,0.6137964574949165,1.1421337770145361,8.400099953299101,0.84000999532991
5,69.25,0.6140574386149917,1.14261940274398,8.42916491589392,0.8429164915893921
5,69.5,0.6143151095526926,1.143098868986754,8.458254898133791,0.8458254898133791
5,69.75,0.614569424235208,1.143572090011973,8.487370710306216,0.8487370710306216
5,70.0,0.6148203364236984,1.144038979779811,8.516513170482062,0.8516513170482062
5,70.25,0.6150677997132967,1.1444994519415026,8.545683104543606,0.8545683104543607
5,70.5,0.6153117675331071,1.1449534198393418,8.574881346212495,0.8574881346212495
5,70.75,0.615552193146206,1.1454007965066826,8.604108737077777,0.8604108737077777
5,71.0,0.6157890296496414,1.145841494667939,8.633366126623883,0.8633366126623884
5,71.25,0.6160222299744337,1.1462754267385848,8.662654372258618,0.8662654372258618
5,71.5,0.6162517468855743,1.1467025048251538,8.69197433934118,0.869197433934118
5,71.75,0.6164775329820271,1.1471226407252395,8.721326901210134,0.8721326901210134
5,72.0,0.6166995406967276,1.1475357459274953,8.750712939211407,0.8750712939211407
5,72.25,0.6169177222965831,1.147941731611634,8.780133342726344,0.8780133342726344
5,72.5,0.6171320298824732,1.1483405086484297,8.809589009199616,0.8809589009199617
5,72.75,0.6173424153892486,1.1487319875997146,8.839080844167295,0.8839080844167295
5,73.0,0.6175488305857326,1.1491160787183823,8.868609761284784,0.8868609761284784
5,73.25,0.6177512270747197,1.149492691948385,8.898176682354887,0.8898176682354887
5,73.5,0.6179495562929767,1.1498617369247353,8.927782537355746,0.8927782537355746
5,73.75,0.6181437695112422,1.1502231229735063,8.957428264468884,0.8957428264468884
5,74.0,0.6183338178342264,1.1505767591118299,8.987114810107158,0.8987114810107159
5,74.25,0.6185196522006117,1.1509225540478987,9.01684312894281,0.901684312894281
5,74.5,0.618701223383052,1.1512604161809648,9.046614183935393,0.9046614183935393
5,74.75,0.6188784819881732,1.1515902536013396,9.076428946359867,0.9076428946359867
5,75.0,0.6190513784565733,1.151911974090396,9.106288395834493,0.9106288395834493
5,75.25,0.6192198630628217,1.1522254851205649,9.136193520348911,0.9136193520348911
5,75.5,0.6193838859154599,1.1525306938553381,9.16614531629208,0.916614531629208
5,75.75,0.6195433969570014,1.1528275071492677,9.196144788480325,0.9196144788480325
5,76.0,0.6196983459639313,1.1531158315479646,9.2261929501853,0.92261929501853
5,76.25,0.6198486825467064,1.1533955732880998,9.256290823161997,0.9256290823161997
5,76.5,0.619994356149756,1.1536666382974048,9.286439437676751,0.9286439437676751
5,76.75,0.6201353160514804,1.1539289321946704,9.316639832535227,0.9316639832535227
5,77.0,0.6202715113642525,1.1541823602897476,9.346893055110414,0.9346893055110413
5,77.25,0.6204028910344166,1.154426827583547,9.377200161370638,0.9377200161370638
5,77.5,0.6205294038422892,1.1546622387680394,9.407562215907564,0.9407562215907564
5,77.75,0.620650998402158,1.154888498226255,9.437980291964166,0.9437980291964166
5,78.0,0.6207676231622834,1.1551055100322845,9.468455471462747,0.9468455471462747
5,78.25,0.6208792264048971,1.155313177951278,9.498988845032926,0.9498988845032926
5,78.5,0.6209857562462028,1.155511405439445,9.529581512039655,0.9529581512039655
5,78.75,0.621087160636376,1.1557000956440564,9.56023458061118,0.956023458061118
5,79.0,0.6211833873595642,1.1558791514034417,9.59094916766708,0.959094916766708
5,79.25,0.6212743840338867,1.1560484752469904,9.621726398946251,0.9621726398946251
5,79.5,0.6213600981114343,1.1562079693951521,9.652567409034866,0.9652567409034866
5,79.75,0.6214404768782704,1.1563575357594367,9.683473341394448,0.9683473341394448
5,80.0,0.6215154674544294,1.156497075942413,9.714445348389802,0.9714445348389802
5,80.25,0.6215850167939181,1.15662649123771,9.745484591317041,0.9745484591317041
5,80.5,0.6216490716847153,1.156745682630018,9.776592240431572,0.9776592240431572
5,80.75,0.6217075787487709,1.1568545507950845,9.807769474976116,0.9807769474976116
5,81.0,0.6217604844420074,1.1569529960997191,9.839017483208682,0.9839017483208682
5,81.25,0.6218077350543187,1.1570409186017905,9.870337462430573,0.9870337462430573
5,81.5,0.6218492767095709,1.1571182180502269,9.90173061901439,0.9901730619014391
5,81.75,0.6218850553656017,1.157184793885017,9.933198168432021,0.9933198168432021
5,82.0,0.6219150168142208,1.1572405452372092,9.964741335282632,0.9964741335282632
5,82.25,0.6219391066812093,1.1572853709289113,9.996361353320696,0.9996361353320695
5,82.5,0.6219572704263211,1.1573191694732916,10.028059465483963,1.0028059465483963
5,82.75,0.621969453343281,1.1573418390745782,10.059836923921448,1.0059836923921448
5,83.0,0.6219756005597861,1.1573532776280584,10.09169499002147,1.009169499002147
5,83.25,0.6219756570375052,1.1573533827200804,10.123634934439611,1.0123634934439611
5,83.5,0.6219695675720793,1.1573420516280513,10.155658037126727,1.0155658037126727
5,83.75,0.6219572767931207,1.1573191813204389,10.18776558735695,1.018776558735695
5,84.0,0.621938729164214,1.15728466845677,10.219958883755695,1.0219958883755695
5,84.25,0.6219138689829156,1.1572384093876324,10.252239234327622,1.0252239234327623
5,84.5,0.6218826403807532,1.1571803001546725,10.284607956484678,1.0284607956484677
