order,r,omega,omega_ratio,tilt_deg
5,3.418246136729449,159.31017799469666,1.0000763063998968,2.9524964154169653
5,3.456653396692701,159.31045214064793,1.0000780273625736,2.985690376092352
5,3.4950606566559532,159.31072932518916,1.000079767400126,3.018885001801701
5,3.533467916619206,159.31100954750397,1.000081526507429,3.0520802999278187
5,3.571875176582458,159.31129280676691,1.0000833046793012,3.0852762778532923
5,3.61028243654571,159.31157910214347,1.0000851019105033,3.1184729429604956
5,3.648689696508962,159.3118684327902,1.000086918195741,3.151670302631581
5,3.6870969564722147,159.31216079785443,1.0000887535296616,3.1848683642484814
5,3.725504216435467,159.31245619647478,1.0000906079068574,3.2180671351929035
5,3.763911476398719,159.31275462778058,1.0000924813218632,3.2512666228463267
5,3.802318736361971,159.31305609089225,1.000094373769157,3.2844668345900034
5,3.8407259963252236,159.3133605849212,1.000096285243161,3.3176677778049584
5,3.8791332562884757,159.31366810896984,1.00009821573824,3.3508694598719746
5,3.917540516251728,159.31397866213138,1.0001001652487025,3.3840718881716065
5,3.95594777621498,159.31429224349026,1.0001021337688,3.417275070084167
5,3.9943550361782325,159.31460885212175,1.0001041212927282,3.450479012989727
5,4.032762296141485,159.31492848709212,1.0001061278146253,3.483683724268117
5,4.071169556104737,159.31525114745864,1.0001081533285732,3.516889211298924
5,4.109576816067989,159.31557683226953,1.0001101978285971,3.5500954814614807
5,4.147984076031241,159.31590554056402,1.0001122613086657,3.5833025421348763
5,4.186391335994494,159.31623727137227,1.0001143437626911,3.6165104006979436
5,4.224798595957746,159.3165720237155,1.0001164451845286,3.6497190645292585
5,4.263205855920998,159.31690979660587,1.0001185655679772,3.6829285410071466
5,4.30161311588425,159.31725058904647,1.0001207049067784,3.716138837509664
5,4.340020375847502,159.3175944000314,1.0001228631946182,3.749349961414617
5,4.378427635810755,159.31794122854578,1.0001250404251252,3.782561920099535
5,4.416834895774007,159.31829107356566,1.0001272365918719,3.815774720941691
5,4.455242155737259,159.31864393405812,1.0001294516883736,3.848988371318082
5,4.493649415700512,159.31899980898112,1.000131685708089,3.882202878605432
5,4.532056675663764,159.3193586972837,1.000133938644421,3.9154182501801946
5,4.570463935627016,159.3197205979058,1.000136210490715,3.9486344934185533
5,4.608871195590268,159.32008550977847,1.00013850124026,3.9818516156963977
5,4.64727845555352,159.32045343182352,1.0001408108862881,4.01506962438935
5,4.685685715516772,159.32082436295397,1.000143139421976,4.048288526872741
5,4.7240929754800245,159.32119830207367,1.0001454868404418,4.0815083305216175
5,4.7625002354432775,159.32157524807747,1.0001478531347485,4.11472904271074
5,4.80090749540653,159.3219551998513,1.0001502382979024,4.147950670814572
5,4.839314755369782,159.3223381562719,1.0001526423228522,4.181173222207293
5,4.877722015333034,159.3227241162071,1.0001550652024902,4.214396704262778
5,4.916129275296286,159.32311307851572,1.000157506929653,4.2476211243546125
5,4.954536535259538,159.32350504204751,1.00015996749712,4.280846489856075
5,4.99294379522279,159.3239000056432,1.0001624468976134,4.314072808140142
5,5.031351055186042,159.32429796813454,1.0001649451238,4.347300086579489
5,5.069758315149295,159.3246989283442,1.0001674621682883,4.380528332546478
5,5.108165575112547,159.32510288508587,1.000169998023632,4.413757553413167
5,5.1465728350757995,159.3255098371642,1.0001725526823266,4.446987756551297
5,5.184980095039052,159.32591978337481,1.0001751261368121,4.480218949332299
5,5.223387355002304,159.3263327225044,1.0001777183794716,4.513451139127279
5,5.261794614965556,159.32674865333047,1.000180329402631,4.546684333307032
5,5.300201874928808,159.32716757462165,1.00018295919856,4.579918539242027
5,5.338609134892061,159.32758948513742,1.0001856077594715,4.6131537643024085
5,5.377016394855313,159.3280143836284,1.0001882750775226,4.646390015857994
5,5.415423654818565,159.32844226883603,1.000190961144812,4.679627301278272
5,5.453830914781817,159.32887313949283,1.0001936659533837,4.7128656279324
5,5.4922381747450695,159.32930699432225,1.0001963894952237,4.746105003189203
5,5.530645434708322,159.32974383203873,1.000199131762262,4.779345434417163
5,5.569052694671574,159.33018365134774,1.0002018927463723,4.812586928984434
5,5.607459954634826,159.3306264509456,1.0002046724393705,4.84582949425882
5,5.645867214598079,159.33107222951972,1.0002074708330166,4.879073137607784
5,5.684274474561331,159.3315209857485,1.0002102879190147,4.912317866398445
5,5.722681734524583,159.33197271830122,1.0002131236890104,4.945563687997566
5,5.761088994487835,159.3324274258382,1.0002159781345945,4.9788106097715685
5,5.799496254451087,159.33288510701078,1.0002188512473005,5.012058639086518
5,5.837903514414339,159.33334576046119,1.000221743018605,5.045307783308119
5,5.8763107743775915,159.33380938482267,1.0002246534399277,5.078558049801726
5,5.9147180343408445,159.3342759787195,1.000227582502633,5.1118094459323276
5,5.953125294304097,159.33474554076685,1.0002305301980272,5.145061979064546
5,5.991532554267349,159.33521806957089,1.0002334965173607,5.178315656562647
5,6.029939814230601,159.33569356372882,1.0002364814518274,5.211570485790523
5,6.068347074193853,159.3361720218288,1.0002394849925642,5.2448264741116954
5,6.106754334157105,159.3366534424499,1.000242507130651,5.278083628889316
5,6.145161594120357,159.33713782416223,1.0002455478571124,5.311341957486161
5,6.183568854083609,159.33762516552687,1.0002486071629146,5.344601467264626
5,6.221976114046862,159.3381154650959,1.0002516850389689,5.377862165586735
5,6.2603833740101145,159.33860872141236,1.0002547814761287,5.411124059814114
5,6.298790633973367,159.33910493301028,1.0002578964651914,5.444387157308017
5,6.337197893936619,159.33960409841455,1.000261029996897,5.477651465429308
5,6.375605153899871,159.34010621614127,1.0002641820619305,5.510916991538463
5,6.414012413863123,159.3406112846973,1.0002673526509183,5.544183742995557
5,6.452419673826375,159.34111930258058,1.000270541754431,5.577451727160283
5,6.490826933789628,159.34163026828006,1.0002737493629836,5.61072095139193
5,6.52923419375288,159.3421441802756,1.0002769754670329,5.643991423049384
5,6.567641453716132,159.34266103703808,1.0002802200569798,5.677263149491137
5,6.606048713679384,159.3431808370293,1.0002834831231682,5.710536138075271
5,6.6444559736426365,159.34370357870213,1.000286764655886,5.743810396159463
5,6.682863233605889,159.34422926050036,1.0002900646453639,5.777085931100985
5,6.721270493569141,159.34475788085877,1.0002933830817764,5.810362750256692
5,6.759677753532393,159.34528943820305,1.0002967199552404,5.843640860983023
5,6.798085013495646,159.34582393095002,1.0003000752558178,5.87692027063601
5,6.836492273458898,159.34636135750736,1.0003034489735123,5.910200986571257
5,6.87489953342215,159.3469017162738,1.000306841098272,5.943483016143946
5,6.913306793385402,159.34744500563895,1.000310251619988,5.976766366708843
5,6.951714053348654,159.34799122398348,1.0003136805284945,6.010051045620282
5,6.9901213133119064,159.34854036967906,1.0003171278135694,6.043337060232166
5,7.028528573275159,159.34909244108823,1.000320593464934,6.07662441789798
5,7.066935833238412,159.34964743656462,1.0003240774722528,6.109913125970758
5,7.105343093201664,159.35020535445275,1.0003275798251337,6.143203191803103
5,7.143750353164916,159.35076619308825,1.0003311005131281,6.176494622747191
5,7.182157613128168,159.35132995079755,1.0003346395257307,6.209787426154737
5,7.22056487309142,159.35189662589818,1.0003381968523792,6.2430816093770325
5,7.258972133054672,159.35246621669864,1.0003417724824555,6.2763771797649115
5,7.297379393017924,159.35303872149836,1.000345366405284,6.309674144668761
5,7.335786652981176,159.35361413858777,1.0003489786101327,6.342972511438515
5,7.374193912944429,159.35419246624832,1.0003526090862136,6.376272287423662
5,7.4126011729076815,159.35477370275237,1.0003562578226812,6.409573479973227
5,7.451008432870934,159.35535784636332,1.000359924808634,6.442876096435783
5,7.489415692834186,159.35594489533548,1.0003636100331132,6.476180144159436
5,7.527822952797438,159.3565348479142,1.0003673134851043,6.509485630491831
5,7.56623021276069,159.3571277023358,1.0003710351535353,6.54279256278015
5,7.604637472723942,159.35772345682753,1.000374775027278,6.5761009483711055
5,7.643044732687195,159.35832210960766,1.0003785330951471,6.609410794610935
5,7.681451992650447,159.35892365888546,1.0003823093459017,6.64272210884541
5,7.719859252613699,159.35952810286113,1.0003861037682433,6.676034898419821
5,7.758266512576951,159.36013543972587,1.000389916350817,6.709349170678983
5,7.7966737725402036,159.36074566766186,1.0003937470822113,6.742664932967234
5,7.835081032503456,159.36135878484225,1.0003975959509583,6.775982192628416
5,7.873488292466708,159.36197478943123,1.0004014629455333,6.809300957005901
5,7.91189555242996,159.36259367958382,1.0004053480543549,6.842621233442566
5,7.950302812393213,159.36321545344617,1.000409251265785,6.875943029280799
5,7.988710072356465,159.36384010915535,1.000413172568129,6.909266351862487
5,8.027117332319717,159.36446764483938,1.0004171119496357,6.942591208529035
5,8.06552459228297,159.3650980586173,1.000421069398497,6.97591760662134
5,8.103931852246221,159.36573134859913,1.000425044902849,7.009245553479806
5,8.142339112209473,159.36636751288586,1.00042903845077,7.042575056444327
5,8.180746372172726,159.36700654956942,1.0004330500302823,7.075906122854296
5,8.219153632135978,159.36764845673275,1.0004370796293516,7.109238760048595
5,8.25756089209923,159.36829323244984,1.0004411272358869,7.142572975365599
5,8.295968152062482,159.3689408747855,1.0004451928377402,7.175908776143172
5,8.334375412025734,159.36959138179566,1.0004492764227075,7.209246169718657
5,8.372782671988988,159.37024475152717,1.000453377978528,7.242585163428879
5,8.41118993195224,159.37090098201784,1.0004574974928837,7.2759257646101405
5,8.449597191915492,159.3715600712965,1.0004616349534006,7.309267980598233
5,8.488004451878744,159.37222201738297,1.000465790347648,7.342611818728416
5,8.526411711841996,159.37288681828798,1.0004699636631382,7.375957286335418
5,8.564818971805249,159.37355447201327,1.000474154887327,7.409304390753436
5,8.6032262317685,159.37422497655157,1.0004783640076138,7.442653139316134
5,8.641633491731753,159.37489832988666,1.0004825910113417,7.47600353935666
5,8.680040751695005,159.37557452999312,1.0004868358857957,7.509355598207588
5,8.718448011658257,159.37625357483668,1.000491098618206,7.542709323200984
5,8.75685527162151,159.37693546237395,1.000495379195745,7.576064721668354
5,8.795262531584761,159.37762019055256,1.0004996776055288,7.609421800940663
5,8.833669791548013,159.37830775731115,1.0005039938346172,7.6427805683483285
5,8.872077051511265,159.37899816057921,1.0005083278700124,7.6761410312212135
5,8.910484311474518,159.37969139827737,1.0005126796986612,7.709503196888633
5,8.948891571437771,159.38038746831714,1.0005170493074529,7.742867072679347
5,8.987298831401024,159.381086368601,1.00052143668322,7.776232665921554
5,9.025706091364276,159.38178809702248,1.0005258418127396,7.80959998394289
5,9.064113351327528,159.38249265146604,1.000530264682731,7.84296903407042
5,9.10252061129078,159.38320002980714,1.0005347052798574,7.876339823630676
5,9.140927871254032,159.38391022991217,1.0005391635907248,7.909712359949587
5,9.179335131217284,159.3846232496386,1.0005436396018834,7.943086650352516
5,9.217742391180536,159.38533908683476,1.0005481332998263,7.976462702164273
5,9.256149651143788,159.38605773934003,1.0005526446709898,8.00984052270908
5,9.29455691110704,159.38677920498472,1.0005571737017536,8.043220119310568
5,9.332964171070293,159.3875034815902,1.0005617203784414,8.076601499291801
5,9.371371431033545,159.38823056696876,1.0005662846873198,8.109984669975262
5,9.409778690996797,159.38896045892363,1.0005708666145983,8.14336963868284
5,9.448185950960049,159.38969315524915,1.0005754661464308,8.17675641273584
5,9.486593210923301,159.39042865373045,1.0005800832689136,8.210144999454972
5,9.525000470886555,159.3911669521438,1.000584717968087,8.243535406160358
5,9.563407730849807,159.3919080482564,1.0005893702299342,8.276927640171513
5,9.60181499081306,159.39265193982644,1.0005940400403825,8.310321708807372
5,9.640222250776311,159.39339862460298,1.0005987273853014,8.343717619386242
5,9.678629510739563,159.39414810032622,1.000603432250505,8.377115379225847
5,9.717036770702816,159.39490036472722,1.00060815462175,8.410514995643306
5,9.755444030666068,159.39565541552813,1.000612894484737,8.4439164759551
5,9.79385129062932,159.39641325044195,1.0006176518251093,8.47731982747714
5,9.832258550592572,159.39717386717274,1.0006224266284538,8.510725057524699
5,9.870665810555824,159.39793726341554,1.0006272188803014,8.544132173412427
5,9.909073070519076,159.3987034368563,1.000632028566125,8.577541182454368
5,9.947480330482328,159.39947238517203,1.0006368556713428,8.610952091963942
5,9.98588759044558,159.4002441060307,1.0006417001813146,8.644364909253936
5,10.024294850408833,159.4010185970912,1.0006465620813443,8.677779641636517
5,10.062702110372085,159.40179585600347,1.0006514413566792,8.711196296423228
5,10.101109370335339,159.4025758804084,1.00065633799251,8.744614880924969
5,10.13951663029859,159.40335866793788,1.0006612519739708,8.778035402452007
5,10.177923890261843,159.4041442162147,1.0006661832861383,8.811457868313973
5,10.216331150225095,159.40493252285273,1.000671131914034,8.844882285819857
5,10.254738410188347,159.40572358545677,1.0006760978426215,8.878308662278014
5,10.293145670151599,159.40651740162258,1.000681081056808,8.911737004996137
5,10.331552930114851,159.40731396893693,1.000686081541445,8.945167321281291
5,10.369960190078103,159.40811328497762,1.000691099281326,8.97859961843987
5,10.408367450041355,159.40891534731327,1.0006961342611889,9.012033903777636
5,10.446774710004608,159.40972015350363,1.0007011864657145,9.045470184599683
5,10.48518196996786,159.4105277010994,1.000706255879527,9.078908468210445
5,10.523589229931112,159.4113379876422,1.0007113424871943,9.112348761913701
5,10.561996489894364,159.41215101066464,1.000716446273227,9.145791073012555
5,10.600403749857616,159.4129667676904,1.0007215672220797,9.17923540880947
5,10.638811009820868,159.41378525623404,1.0007267053181501,9.212681776606209
5,10.677218269784122,159.4146064738011,1.0007318605457793,9.24613018370389
5,10.715625529747374,159.41543041788813,1.000737032889252,9.27958063740294
5,10.754032789710626,159.4162570859827,1.0007422223327955,9.313033145003116
5,10.792440049673878,159.41708647556325,1.0007474288605813,9.346487713803487
5,10.83084730963713,159.41791858409934,1.0007526524567243,9.379944351102461
5,10.869254569600383,159.4187534090514,1.0007578931052818,9.413403064197738
5,10.907661829563635,159.41959094787086,1.000763150790256,9.446863860386344
5,10.946069089526887,159.4204311980001,1.0007684254955904,9.480326746964616
5,10.984476349490139,159.4212741568726,1.000773717205174,9.513791731228189
5,11.022883609453391,159.4221198219127,1.0007790259028377,9.547258820472013
5,11.061290869416643,159.42296819053576,1.0007843515723567,9.580728021990328
5,11.099698129379895,159.42381926014806,1.0007896941974488,9.614199343076692
5,11.138105389343147,159.424673028147,1.0007950537617758,9.647672791023934
5,11.1765126493064,159.4255294919208,1.0008004302489422,9.681148373124211
5,11.214919909269652,159.42638864884873,1.0008058236424962,9.714626096668942
5,11.253327169232906,159.4272504963011,1.00081123392593,9.748105968948849
5,11.291734429196158,159.42811503163907,1.0008166610826783,9.781587997253935
5,11.33014168915941,159.42898225221487,1.000822105096119,9.815072188873492
5,11.368548949122662,159.4298521553717,1.0008275659495747,9.848558551096092
5,11.406956209085914,159.43072473844367,1.0008330436263098,9.882047091209573
5,11.445363469049166,159.43159999875598,1.0008385381095328,9.915537816501066
5,11.483770729012418,159.4324779336247,1.0008440493823958,9.949030734256976
5,11.52217798897567,159.433358540357,1.0008495774279942,9.982525851762954
